PERIOD_START_TIME;Source PLMN name;Source MRBTS name;Source LNBTS name;Source LNCEL name;mcc_id;mnc_id;eci_id;Intra eNB neighbor HO: Prep SR;Intra eNB neighbor HO: SR;Intra eNB neighbor HO: Att;Intra eNB neighbor HO: Cancel R;Inter eNB neighbor HO: Prep SR;Inter eNB neighbor HO: SR;Inter eNB neighbor HO: Att;Inter eNB neighbor HO: FR;Load Balancing HO, per neighbor: SR;Load Balancing HO, per neighbor: Att;Late/Early HO ratio, per neighbor: Late HO;Late/Early HO ratio, per neighbor: Early HO, type 1;Late/Early HO ratio, per neighbor: Early HO, type 2
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104653640;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103394111;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103394119;100;99.27;137;0;;;0;;;0;0.04;0.01;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104742727;;;0;;100;100;16;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104979272;;;0;;100;87.5;8;0;;0;0.2;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102698577;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103683154;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102809171;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700115;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102769234;;;0;;100;100;17;0;;0;0.11;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102769224;;;0;;100;96.72;61;0;;0;0.03;0.02;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104834887;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104923465;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103394121;100;100;206;0;;;0;;;0;0;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700105;;;0;;100;100;5;0;;0;0;0;0.4
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104920135;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103394109;100;100;1;0;;;0;;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102992726;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102769225;;;0;;100;99.94;1690;0;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102700359;;;0;;100;99.82;1123;0;;0;0.03;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102700371;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102769224;;;0;;100;99.41;678;0;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;107544905;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;107547207;;;0;;100;98.51;67;0;;0;0.11;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103250248;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103166793;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102777939;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;104979273;;;0;;100;66.67;3;0;;0;0.25;0;0.25
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102699847;;;0;;100;100;82;0;;0;0.02;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;107547209;;;0;;100;100;3;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;105080915;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102769215;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102777928;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103882303;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102699857;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;104977736;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102769223;;;0;;100;99.85;679;0;;0;0.02;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103882312;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102698312;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103394120;100;100;164;0;;;0;;;0;0.04;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;104979272;;;0;;100;100;13;0;;0;0.13;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102777937;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102769214;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103394131;100;100;11;0;;;0;;;0;0.21;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;104979271;;;0;;97.67;100;42;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;104946504;;;0;;100;100;10;0;;0;0.29;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102777929;;;0;;100;96.43;140;0.71;;0;0;0;0.02
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103098696;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102777927;;;0;;100;100;443;0;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102700103;;;0;;100;100;44;0;;0;0.08;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103394111;100;100;2;0;;;0;;;0;0.5;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;104614471;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;107875657;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102809161;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;107547208;;;0;;100;100;1;0;;0;0.5;0;0.5
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;107547217;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103882323;;;0;;100;100;6;0;;0;0.4;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103394130;100;100;14;0;;;0;;;0;0.3;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102769234;;;0;;100;100;18;0;;0;0.05;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103394129;100;100;2;0;;;0;;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;104908370;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102769235;;;0;;100;100;3;0;;0;0.5;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103394119;100;100;116;0;;;0;;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103394110;100;100;3;0;;;0;;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103844425;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;103882313;;;0;;100;98.59;142;0;;0;0.04;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-73;208;15;102700360;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;108356945;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103157329;;;0;;100;100;12;0;;0;0.29;0;0.06
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105708359;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104883794;;;0;;100;100;23;0;;0;0.12;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102698301;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103250258;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104979281;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103157330;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;107972434;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103882303;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105209683;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104042579;;;0;;100;0;2;0;;0;0;0.5;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103844415;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103835474;;;0;;100;100;20;0;;0;0.09;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103106387;;;0;;100;98.92;464;0.22;;0;0.05;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103394130;100;99.78;898;0;;;0;;;0;0.31;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104652114;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102809161;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103882302;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103106375;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102769214;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103434321;;;0;;100;75;4;0;;0;0.33;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103353415;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102952009;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103069778;;;0;;100;100;1;0;;0;0;0;1
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105144659;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103107913;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103882323;;;0;;100;98.28;233;0;;0;0.02;0.01;0.02
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102952019;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103106366;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700360;;;0;;100;94.15;513;0.78;;0;0.09;0.02;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103069779;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103107921;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105144657;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103832658;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105736018;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104435539;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105708370;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103107903;;;0;;100;87.5;8;0;;0;0;0;0.25
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700369;;;0;;100;97.6;125;0;;0;0.03;0.02;0.02
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102809170;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102809149;;;0;;100;85.71;14;0;;0;0.26;0.05;0.05
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105708371;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105080915;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104442951;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102769223;;;0;;100;66.67;3;0;;0;0.4;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103754303;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103844425;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104466002;;;0;;100;100;9;0;;0;0;0;0.11
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104133713;;;0;;100;100;4;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102699847;;;0;;100;100;43;0;;0;0.25;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103394110;100;94.44;18;0;;;0;;;0;0.42;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105673043;;;0;;100;100;13;0;;0;0.07;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103235411;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103107923;;;0;;100;94.12;17;5.88;;0;0.23;0;0.05
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103302738;;;0;;100;0;1;0;;0;0;1;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;107875656;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102952017;;;0;;100;100;13;0;;0;0.24;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103157311;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103353425;;;0;;100;33.33;3;33.33;;0;0;0.33;0.67
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104914514;;;0;;100;100;23;0;;0;0;0;0.04
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103394111;100;100;2;0;;;0;;;0;0.5;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102809151;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103835454;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;108377937;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103106367;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104614483;;;0;;100;100;2;0;;0;0.5;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104465982;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104442963;;;0;;100;83.33;6;0;;0;0.14;0;0.14
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103490888;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104923474;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103559743;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104699219;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103069759;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103394120;100;78.72;47;2.13;;;0;;;0;0.23;0.1;0.03
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103157321;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102809169;;;0;;100;99.61;1033;0;;0;0.14;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103754323;;;0;;100;12.12;33;3.03;;0;0.08;0.08;0.03
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103312466;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700359;;;0;;100;100;152;0;;0;0.2;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102777938;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104274771;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700104;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;107871314;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102769233;;;0;;100;93.33;15;0;;0;0.12;0.06;0.06
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700114;;;0;;100;77.78;9;11.11;;0;0.18;0;0.18
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103394121;100;0;1;0;;;0;;;0;0.67;0.33;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104442962;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102698321;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104442961;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102769225;;;0;;100;100;10;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700361;;;0;;100;100;8;0;;0;0.33;0;0.08
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700349;;;0;;100;100;1;0;;0;0.75;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104442941;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700371;;;0;;100;99.57;4147;0.05;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103449937;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103882321;;;0;;100;100;3;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103106385;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103312467;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103490898;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103312465;;;0;;100;0;1;0;;0;0;0;1
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102777927;;;0;;100;100;3;0;;0;0.25;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102699858;;;0;;100;100;5;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103005011;;;0;;100;100;1;0;;0;0.5;0;0.5
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102769224;;;0;;100;100;46;0;;0;0.02;0;0.02
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;108435794;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102698568;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103069769;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105708369;;;0;;100;100;3;0;;0;0.5;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104699218;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103921745;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103349585;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;105673031;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104979283;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103835465;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102952007;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103106386;;;0;;100;99.56;905;0;;0;0.05;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103107922;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104614463;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104175443;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103394119;100;36.86;350;31.43;;;0;;;0;0.02;0.22;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103882322;;;0;;99.5;98.48;198;0;;0;0.04;0;0.04
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104908369;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;104883774;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103434323;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102700350;;;0;;100;92.86;14;7.14;;0;0.18;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;102699837;;;0;;100;100;5;0;;0;0.38;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;107875646;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;103394109;100;97.45;157;1.27;;;0;;;0;0.06;0.01;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-81;208;15;107875666;;;0;;100;100;5;0;;0;0;0;0.4
